mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,delta_mfcc1_mean,delta_mfcc1_std,delta_mfcc2_mean,delta_mfcc2_std,delta_mfcc3_mean,delta_mfcc3_std,delta_mfcc4_mean,delta_mfcc4_std,delta_mfcc5_mean,delta_mfcc5_std,delta_mfcc6_mean,delta_mfcc6_std,delta_mfcc7_mean,delta_mfcc7_std,delta_mfcc8_mean,delta_mfcc8_std,delta_mfcc9_mean,delta_mfcc9_std,delta_mfcc10_mean,delta_mfcc10_std,delta_mfcc11_mean,delta_mfcc11_std,delta_mfcc12_mean,delta_mfcc12_std,delta_mfcc13_mean,delta_mfcc13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,tonnetz1_mean,tonnetz1_std,tonnetz2_mean,tonnetz2_std,tonnetz3_mean,tonnetz3_std,tonnetz4_mean,tonnetz4_std,tonnetz5_mean,tonnetz5_std,tonnetz6_mean,tonnetz6_std,zcr_mean,tempo,file,emotion
-201.89041,153.6543,102.02135,25.52016,21.482988,18.27573,30.736176,17.697515,6.09898,8.927261,7.3373923,8.803653,7.4935412,10.097976,3.2513068,9.340291,0.16971916,6.6802173,1.0841845,7.441972,-6.5111313,6.0746946,0.25015968,6.1163387,-9.560392,5.181435,-0.7473446,7.0213165,-0.1708083,3.5398433,0.13774681,2.1071243,-0.12735906,2.2381356,-0.01944739,1.2870336,-0.027401844,1.0662432,-0.04522806,1.5692201,-0.050722267,1.0917417,-0.042043373,0.9125071,0.0017409833,1.2087374,0.006399302,1.0682145,-0.028471833,0.8410135,-0.034721907,0.8181339,0.38189524,0.29475057,24.302432909304937,9.689952481162896,2223.839194541673,664.6828458832289,3791.667327526827,2104.460200506336,0.1712189885354101,0.09847388849534064,0.2519848051306681,0.2716448027428064,0.13932602414688428,0.12500830801089258,0.04902873032892691,0.2811420619620247,0.0006618132801121885,0.09088056941059569,0.004320740365918221,0.09251303321202013,0.05939131380510441,[117.45383523],train/Happy/Happy15814.wav,happy
-248.45323,107.96132,68.33107,45.80488,18.25856,29.473022,21.431837,20.107786,14.461023,17.12989,25.968111,10.180238,8.914292,10.824767,7.207208,9.80511,4.683629,9.297702,4.506009,7.695343,-0.91431713,7.762256,-0.3725795,8.398826,-3.822835,8.824124,0.48310232,20.964706,0.5075263,7.3834453,-0.0476869,5.485348,0.13078001,3.7055047,0.07690085,3.2429562,0.038810693,1.6764221,-0.0065922216,1.7986058,0.043771315,1.7089605,0.0026152802,1.6907129,0.008942447,1.304269,-0.007584583,1.3528476,0.020944055,1.5240932,0.074662715,1.5457109,0.5356871,0.28158483,20.779054109529508,10.902917363115089,2712.9157595562783,528.2192301195107,5703.07634181047,2371.8209550325414,0.04858083231242482,0.07949105657276512,-0.011895494499703814,0.0891891500209362,0.02751369307815907,0.07924245891656778,-0.03748687980545354,0.11663258236406356,0.006392004010860206,0.044808323203691984,0.01436535805126708,0.0313274022992007,0.13127741625580047,[117.45383523],train/Happy/Happy15800.wav,happy
-147.70341,85.987564,66.75743,32.197098,-16.887085,18.179192,5.1912975,11.906504,-7.9863443,9.555002,-2.7398202,8.753648,-1.7552001,10.366394,8.399187,13.378309,6.2381945,12.581992,8.2386675,11.27558,-5.044814,13.460777,-5.5342875,10.484291,-6.0493255,11.32512,0.4107151,15.190978,0.17658007,6.700854,0.08810443,3.1300397,0.01995414,2.2911959,0.005758883,1.8843061,0.024224931,1.719152,0.017731925,1.735237,0.019728465,2.107338,0.0025213533,1.9169154,-0.01371568,1.6843636,-0.017066771,2.1028047,-0.002478801,1.677089,0.040073574,1.7858273,0.23566324,0.2967337,24.17503914234128,11.586093408705667,2493.376510706458,376.06922227318375,5523.166679506236,1545.2287569415262,0.15714444101675404,0.17421744668960082,0.23388633259992825,0.2268637301586542,0.05475816678735461,0.27414410053934984,0.1548395637733955,0.2154255955229073,0.014774496740020878,0.10061661831239474,0.024011133240834176,0.13141631462813227,0.1403202490574246,[172.265625],train/Happy/Happy26212.wav,happy
-171.5687,52.59131,98.11035,20.482147,6.975595,10.895335,30.051249,7.2532372,10.491893,8.112876,13.563554,5.566871,1.6792146,6.7267118,5.712331,6.434471,2.6981795,5.4904943,6.89568,6.024005,-2.718249,6.249872,0.14055462,6.123134,-3.2525153,6.483801,0.49744293,9.499702,-0.12509012,2.9259293,-0.045890935,2.0907516,0.07291601,1.2228243,-0.027984912,1.4158938,-0.033053875,0.95630497,-0.016075449,1.1387955,-0.020716328,1.0050874,-0.026204307,0.9496075,-0.021715768,1.1640066,-0.05108224,1.1862341,-0.025270263,1.005178,-0.007491895,0.9917344,0.33028856,0.293063,23.931175265593794,10.060021526157833,2482.7176677827338,371.07623893739105,4546.40359900667,1456.2639734378142,0.007672387906677241,0.2879218109695573,0.21921439280230362,0.12249285770913713,-0.1827113452775887,0.08053481524753581,-0.12695680969025325,0.1778654022345093,-0.014183138317222796,0.0716808078500159,-0.013189862921440601,0.08347503912305186,0.0613263123549884,[103.359375],train/Happy/Happy41504.wav,happy
-262.4995,107.31074,136.02513,36.24649,-13.20713,21.362053,11.455264,12.901817,-13.850949,12.139242,-7.1295877,12.24029,-15.166091,10.42091,-8.656597,8.572626,-13.427923,9.236373,-8.351047,7.857155,-7.301406,6.43676,0.20526393,7.060065,-0.28612953,7.4869013,0.87059957,12.582986,-0.16743699,4.8579645,-0.13236874,2.8610456,-0.029242432,1.8701967,-0.094669744,2.1291976,-0.020225072,2.0174408,-0.00050147745,1.6043614,0.015966224,1.7615589,0.0314003,1.6685916,0.041757047,1.2528754,0.023062717,1.2289606,0.028709944,1.2949021,-0.017953362,1.0918596,0.3215528,0.295526,23.92630105925183,10.741897058313599,1741.520887535999,597.3129494335186,2983.5004087936045,1574.4614047031816,0.016276614324781054,0.1426875278047438,0.3662079753090823,0.13870572891962218,-0.23477210159045334,0.13736673130818638,-0.14258155299155775,0.14743703713081072,-0.09263039091361971,0.04854496140217398,-0.009952636342224963,0.06692094906501402,0.07134924600290697,[103.359375],train/Happy/Happy41510.wav,happy
-131.01823,45.560966,105.94784,15.981608,-5.126262,12.361836,23.804022,5.662927,-1.7558321,8.094623,8.233367,5.8882732,0.92181295,6.218175,2.5182116,6.481936,-1.0642477,4.900129,3.204505,5.6542,-4.573321,5.1145267,0.64028543,5.7284765,-6.580954,5.777723,0.25948623,7.199459,0.07309421,2.3753808,0.025185876,2.137586,0.01371921,0.90810907,0.024876382,1.3017195,0.01608365,1.1231354,0.027120303,1.1483907,0.026561346,1.2110307,0.013928662,0.7959103,-0.0046083387,0.9535494,-0.0074620964,0.9251434,9.6321106e-05,0.91786945,-0.0148988115,1.194489,0.34702513,0.28999594,22.677144154269776,11.03517479761725,2337.3331170389433,285.12326751309547,4335.618021316705,929.3741442338188,-0.006848599524393644,0.100043746071106,0.3134919822341928,0.1471205004372938,-0.02132292023780002,0.1960440414028226,0.19107556297700884,0.12040833451863152,-0.023967692527182238,0.0724471134856746,0.0307761074622916,0.06115159043479036,0.077632187137471,[103.359375],train/Happy/Happy41511.wav,happy
-162.33794,46.781834,99.656975,20.311588,2.4225006,13.047882,26.646673,6.3949356,7.0059094,6.7400146,9.7951145,5.899704,0.4265498,6.244845,6.92908,5.6902456,3.3944795,5.3918333,5.0872746,6.224566,-4.360004,6.041374,0.051612694,5.4615808,-7.2487655,5.958282,0.3007828,8.228097,0.05094375,2.8630588,-0.024482092,2.599356,-0.007746271,1.1886741,-0.036057293,1.3772837,-0.029814718,1.1370873,-0.03674102,1.1399024,-0.022564733,1.0778362,-0.0086555015,0.9685027,-0.0065789684,1.1169913,0.026103524,1.0996497,0.02682076,1.0260099,0.012110104,1.2082305,0.32675394,0.29523155,24.156332060545783,10.147646852030537,2453.0901795360664,374.5392805800256,4526.7800690406975,1358.6037537722825,0.10003507269819732,0.17857536274344785,0.31727057380061124,0.1562520435154235,-0.050523641016767755,0.20367535315005594,0.1559992687061942,0.204028786348707,-0.019830343389729454,0.07905142122242174,0.05366987457856281,0.05959191848366058,0.06748955305232558,[103.359375],train/Happy/Happy41505.wav,happy
-40.953316,38.01212,108.66938,19.806696,-4.454452,10.460724,21.004454,8.135901,7.857263,5.7499986,8.145066,7.7531075,1.2730172,6.027708,9.996364,6.3914704,3.7572942,5.947648,8.283892,6.4636054,2.460801,6.326871,4.6164136,7.4007506,1.0356311,7.0074687,-0.21723531,7.5392394,0.11455819,3.9619427,-0.07880394,1.8283145,-0.012069557,1.3407065,0.015225917,0.9939715,0.03361937,1.0712441,-0.0020015899,1.2306265,0.033032246,1.2542788,-0.016952815,1.0407181,-0.048438914,1.1691133,-0.021008894,1.1824813,0.019955328,1.0792198,-0.027765676,1.0983424,0.3124426,0.2784828,24.087057361115672,10.397081445720913,2307.746163976612,367.7052070197144,4094.481119036398,1308.7083801477795,0.13233663513445895,0.19527381999782348,0.29066713489695734,0.15222894107934332,-0.04966662200102979,0.2736979975339903,0.06194082711738947,0.35630245346471573,-0.047292970759081045,0.11040114345170848,0.006331307281418063,0.10986234881936886,0.07192008954466357,[172.265625],train/Happy/Happy26213.wav,happy
-115.05877,41.42253,94.353546,20.451424,14.351057,13.069263,32.633106,14.77522,13.141702,8.756093,12.531166,7.9562182,10.784964,8.977759,9.931287,7.554762,1.697653,6.7227077,2.9335246,6.8024225,-5.208458,6.0996428,1.5064801,5.5562096,-7.462903,6.0816727,0.4778943,8.203125,-0.093299195,3.9480143,-0.069505155,2.3858447,-0.0037025178,2.849571,-0.0355154,1.652568,-0.03638011,1.2829989,0.028366694,1.5485702,-0.021095676,1.3938156,-0.039857037,1.1322632,-0.03377821,1.3757702,0.030397555,1.2680794,0.0543066,1.1504742,-0.028152915,0.9537454,0.4482842,0.27837977,23.020684333262945,9.971507375306174,2640.320366271331,418.7567128931733,5089.330091719838,1590.6073106666881,0.12000066413998699,0.08804520608330992,0.10178606790702509,0.14995756701530408,0.06367791968283225,0.12046237559728319,0.10048816817231311,0.1734167956986148,0.019794459507929456,0.0550308369381551,0.0051763536583572635,0.04869968831156113,0.07415757323085846,[117.45383523],train/Happy/Happy15801.wav,happy
-770.8832,40.96782,116.73276,26.068258,57.01818,8.885369,32.60661,8.1968355,12.003685,10.530062,12.907946,8.291219,4.9612923,5.516112,4.4876466,5.2411633,-3.5440414,4.54208,-2.9469292,3.8514745,-9.737591,3.2201753,-7.1823816,3.6734262,-16.456932,3.9727972,-0.5226075,1.9405093,-0.39539826,0.942209,-0.0028481097,0.7186862,0.07960625,0.5824438,0.09746308,0.573801,0.05282281,0.57672834,0.023384245,0.6543854,0.047895327,0.69862163,0.017369213,0.539681,0.050853126,0.4905835,0.03958429,0.49506,-0.0053084376,0.4781094,0.034734637,0.5378052,0.28417867,0.28799438,21.923354890838358,10.123363598742706,2364.679186154087,451.9073053701961,3155.26101479682,1887.6450704732392,0.2216140872535699,0.06936972751392295,0.2887215592566258,0.08071956557857933,0.13661726845211133,0.06142691111233547,-0.19987955936082688,0.08419964187650443,-0.057105083242133405,0.046421009575057126,-0.10735887527678072,0.030888559935860333,0.036571057862190816,[99.38401442],train/Happy/Happy15815.wav,happy
-44.23491,42.656834,109.519936,19.806067,-6.641369,11.788596,20.653368,8.073013,8.839902,5.806258,8.227342,7.0979557,2.7413933,6.419458,8.767457,6.206704,3.447546,5.353633,8.486546,5.9866486,2.3854156,6.023189,4.762975,6.863568,1.3978834,7.625008,0.1956076,8.385873,-0.05763877,3.914715,-0.04239739,1.8403584,0.00409161,1.4848392,-0.00858953,1.0948554,0.00094366184,1.1651156,-0.037898295,1.2564887,-0.010900285,1.2470473,-0.021918405,0.97689986,-0.005552896,1.1780256,-0.005233403,1.1760178,-0.021169014,1.0940633,-0.010974807,1.1868799,0.29801148,0.2783941,23.82823148576517,10.3474801026447,2299.3000904935247,377.1002979235685,4074.3967857272332,1314.8148979779758,0.0826915511815051,0.1376170272072085,0.2900058608275524,0.13572647808548,0.00038336918704400994,0.2974289071672621,0.1472787482884389,0.2771266017062513,-0.012861691094057584,0.09606314935708447,0.01555689010394229,0.10641611765932263,0.08129939457656613,[172.265625],train/Happy/Happy26207.wav,happy
-54.097126,73.910164,72.25268,23.259604,4.501949,14.690541,27.613731,13.501498,8.396649,10.892847,19.665577,8.227968,5.733704,8.830971,9.691513,7.5629163,-1.1169094,9.609244,6.8931084,9.090811,-1.5079534,7.74961,6.1328917,7.9323053,0.07336426,7.9503245,-0.15178579,12.218496,-0.02718991,4.030051,-0.06202193,2.0989025,-0.05645603,1.9950134,-0.038762372,1.3453783,-0.0025841687,1.344022,-0.027170444,1.388275,-0.034794115,1.281627,0.018839285,1.3952912,0.002989968,1.3203784,-0.0017636126,1.1996745,-0.012763877,1.1675504,-0.02364727,0.9808436,0.42366725,0.29965472,23.228834696458225,12.061366701545918,2704.210228104495,249.81088224247625,5735.151321871374,1196.4997226202408,0.17670636998641753,0.20954672208975803,0.10143664233484183,0.14501543187891405,-0.01690046017527136,0.12753645062404628,-0.06715993173939096,0.2505167639551777,-0.04048316713456805,0.09568402872153038,0.00334763772982305,0.07563437966738655,0.09665816234048724,[215.33203125],train/Happy/Happy10206.wav,happy
-134.30087,62.62038,115.494125,24.377377,15.475247,24.316198,9.81672,17.308292,-4.9271975,13.924157,5.455191,11.37586,3.0601826,9.654021,13.367978,7.486494,2.7226388,7.760883,6.5552583,7.7530007,-0.7911678,7.1197724,6.3343477,8.041911,-2.335198,9.38458,0.25393,12.474938,-0.0033176865,4.8658166,-0.18393187,5.7608943,-0.045742642,3.6057138,-0.074325055,2.7804515,-0.07794216,2.3467085,-0.05909653,1.8609287,-0.03256803,1.2554291,-0.047999095,1.369184,-0.042131487,1.3876444,-0.023804586,1.3048135,-0.019791055,1.5329485,-0.024874829,1.9927139,0.35540685,0.3043301,24.895460016822536,11.951685820926343,2189.325007239804,370.8677136101281,3208.647574491279,1648.4727992505152,-0.022248630468256616,0.08941242750928016,0.1585788086242756,0.07395587543389844,-0.13013057313686233,0.11568225303625564,-0.01778929654162368,0.14998384285160224,-0.037434354837693494,0.04134266255078806,-0.009439555379063923,0.0580527345792585,0.054727243822674417,[151.99908088],train/Happy/Happy35910.wav,happy
-142.36244,65.70971,120.16088,25.761877,16.731398,25.353527,11.055542,18.34779,-3.2609015,15.359105,2.7722452,10.728559,3.2115016,9.873417,12.6308775,6.8847046,2.3978677,7.676462,6.267972,7.749822,-0.24052985,7.794385,7.2736607,9.219477,-2.9109328,9.757898,-0.051920686,13.234342,0.040032946,5.1978874,-0.066933066,5.703835,-0.059691954,3.7398653,-0.08947761,3.2852738,-0.041098315,2.280651,-0.049910456,1.8265696,-0.028734451,1.2027385,-0.014007152,1.2498405,-0.024154985,1.3817209,-0.02785414,1.2556899,-0.06636123,1.6252759,-0.10231059,1.9359922,0.36656258,0.3073942,24.7793120144633,11.988811368889127,2122.5327635960025,357.1212945726905,2899.76305330989,1610.018722354814,-0.03459261765857623,0.08229403460845644,0.1562451785940342,0.07014026633849088,-0.15014911339274734,0.08445149498888085,-0.0014565437427123257,0.1350255112046649,-0.02908645510375078,0.04062638393352628,-0.013584707863628842,0.05164156255977568,0.05321472592807425,[151.99908088],train/Happy/Happy35904.wav,happy
-38.00982,47.756607,77.97444,18.24141,-3.7851226,16.895939,27.494766,16.38517,3.3718166,16.177338,17.638216,10.034495,3.5594013,10.076887,9.78847,8.422222,-1.7495358,9.361534,6.347728,8.973129,-4.178605,9.042494,3.8441935,8.439689,-2.2342207,5.887334,-0.12246093,10.079877,-0.011457045,3.4624808,-0.038108964,3.197883,0.008266389,2.8942485,-0.0013199605,2.7758284,0.01411304,1.7867589,0.0068382253,1.8357041,-0.004505145,1.6725328,-0.017839165,1.6783756,0.002635292,1.4885253,-0.0014369946,1.5063,0.003875863,1.363471,-0.0036678258,1.0319682,0.43575692,0.29274163,22.871314237224666,12.337061122896886,2594.89724408561,234.09235253583526,5471.5819179596865,987.7597146076513,0.13940045615411525,0.09662698809464229,-0.005826958873556865,0.07764321925557005,-0.06834998494554399,0.13127667721892372,-0.021735890757664925,0.1098120977220398,-0.0060970564226869185,0.032538202746252784,0.03240657463267866,0.0532443816526853,0.10719982598607888,[107.66601562],train/Happy/Happy10212.wav,happy
-153.3634,72.62808,87.33808,33.075565,23.534342,16.44086,33.434513,15.753468,7.986914,12.938323,20.599169,10.495166,5.795876,8.834514,2.73392,10.861478,3.343609,6.837374,7.39811,7.2484818,1.5944147,6.5687327,2.7043676,6.4248886,-4.7214766,7.5794888,-0.032791045,12.949168,-0.19312418,4.30758,-0.08497774,3.114734,-0.039384466,2.556496,-0.048555322,2.4804232,-0.08687559,1.8520111,-0.09770671,1.5501409,-0.078886665,1.8227127,-0.02297176,1.2217858,-0.0492835,1.1974887,-0.041579492,1.1708167,-0.0352383,1.2145001,-0.018805342,1.1777836,0.4805311,0.29195258,21.63333262866376,11.089418356902245,2623.2627678970302,509.455873225497,5169.065348307292,1999.3811174145965,0.08053424728098824,0.07751134173691285,0.0021896471161489952,0.06432321438033262,-0.007207591157769306,0.11066575175963984,0.06436492117656406,0.08665046929300294,-0.0020475453805768114,0.026564852449992047,0.014042665852617549,0.0338384742170646,0.09779866536458333,[117.45383523],train/Happy/Happy18100.wav,happy
-89.96593,29.831276,117.1863,18.356277,8.985035,9.171317,39.899765,7.958198,5.4674673,7.1322455,18.743406,5.5770097,10.067459,4.8441215,12.330936,4.9017143,3.2733994,4.543883,7.0714383,4.9563904,1.03523,4.7141857,7.140006,4.1651516,3.542091,4.618268,-0.18990956,6.509771,0.08668183,3.6592934,-0.017087694,1.5762953,0.030778637,1.39592,-0.022986714,1.4550687,0.0093722055,0.9439829,0.0134037435,0.85673875,-0.016268272,0.87752026,-0.008637247,0.79075885,-0.016802732,0.82629794,-0.023174196,0.8497076,-0.016081085,0.7343013,-0.01899961,0.6855688,0.4303538,0.27679282,22.371321106404384,11.192061539057166,2125.8345115624334,332.4649426682993,3393.833121366279,1151.6424696843667,0.2060688383340588,0.13750679193429388,0.0045691820599467895,0.13721046459434097,-0.09402976185733199,0.24239738528889812,0.11104659802431895,0.10270392411130316,0.019358437777021714,0.03707724414530492,0.044230064620307236,0.09838613957854613,0.040163971656976744,[161.49902344],train/Happy/Happy32702.wav,happy
-172.19395,18.581215,130.14282,13.343659,-13.051733,9.103668,24.530928,8.248357,-1.6988068,6.668453,6.3090906,6.7475886,-4.8985367,8.59968,8.494971,9.138054,-2.7875054,6.7666655,-1.1387155,8.479366,-3.7809231,8.685553,9.352456,9.276136,9.823664,11.8784485,0.10043489,3.124649,-0.07930034,1.5918874,-0.064508885,0.9943942,0.00030002682,0.9848663,-0.008991594,0.80253273,0.028909462,0.81353545,0.071050555,1.0066266,0.03144717,0.82261854,-0.0018236034,0.8976585,-0.04739856,1.0547284,-0.051494744,0.9209231,-0.019516734,0.94714,0.03367733,1.0431755,0.2539879,0.2904051,24.842431390277348,10.377976998346842,1827.773883063625,165.89491630298653,2858.8449712695765,511.92545473154763,0.37160026078316344,0.07923970497060606,0.1514267548355676,0.07401508782490195,-0.08864543422097218,0.09077440631938614,-0.1504403503715411,0.12275552793391556,-0.09566858993210409,0.043399150482525954,-0.004940721583974046,0.04727345539331637,0.0808711571925754,[83.35433468],train/Happy/Happy33408.wav,happy
-83.76948,30.853218,112.67982,17.210484,9.876433,10.677998,38.726772,7.8649564,6.3909383,7.096577,16.981737,5.382692,9.803911,5.3325243,11.114922,5.436992,3.2700698,5.6448374,7.1599483,5.385306,2.4166074,5.844542,8.568782,4.999259,5.146802,5.2598186,-0.25956944,6.827192,0.009992023,3.2762237,0.08114737,1.9572405,0.009096152,1.356389,0.021314224,1.4879074,0.007666948,0.95116687,0.03729604,0.8733031,-0.015695436,0.9461868,0.0061809532,0.9202246,0.005258209,0.84133184,0.0181432,0.82664806,0.0058053564,0.72799826,-0.0016386884,0.7010433,0.39218163,0.27608562,22.572905012517573,10.79782300069003,2198.737024622256,298.0570689476493,3593.702189127604,1043.308385704421,0.18104187926158508,0.1304786527896208,-0.013044978977520811,0.14819892696856568,-0.027866516150189802,0.23869103163158695,0.1464716024390691,0.11574314588382552,0.022786483388527817,0.04181340075458702,0.019881293171137203,0.091401890489031,0.04679135923032408,[161.49902344],train/Happy/Happy32716.wav,happy
-145.71017,46.760906,157.59193,12.7435875,-29.085526,7.191407,46.24248,6.847267,-4.7696166,5.7650123,6.9561305,6.025256,-3.7466464,6.282515,-2.4631217,4.7271967,-4.129185,4.7171907,-2.8748581,5.02655,-5.2470713,6.429689,-0.7586448,6.8004656,-5.278454,6.0957737,0.11940352,2.177789,-0.064358816,1.3289374,0.049806546,0.92886376,-0.01849258,0.8789999,-0.004439271,0.8510747,-0.007817065,0.85231763,-0.0064362907,0.8775529,-0.036661655,0.7106756,0.011082918,0.61155915,-0.01827789,0.64902025,-0.0002019008,0.7372937,0.028610852,0.7509456,0.0149450125,0.75814617,0.2906967,0.29010367,25.934363953508903,10.359404673874167,1463.7070842588028,127.7196504915597,2453.6137898763022,354.8617716790288,0.3743363811735226,0.0771927218164306,0.10244100067902975,0.23427797157121968,0.2711240578306991,0.3013036095063925,-0.09555883183256181,0.21913061020890545,0.0030129215235230435,0.15068712472100462,-0.06337967067196974,0.0822787599368535,0.05424329969618055,[112.34714674],train/Happy/Happy38213.wav,happy
-21.866072,29.881798,136.21501,19.463352,-19.117414,9.118865,27.572426,7.1548467,-5.8430324,5.19931,4.122969,4.973384,-9.066146,5.5001764,0.4814795,4.8990283,-1.4395113,6.948549,4.9196076,6.4279675,-6.23195,5.9126983,-2.9698532,8.708793,-5.0411797,8.782806,-0.021556335,3.6458843,0.09839271,1.9023443,-0.0076548965,1.1584747,-0.019887796,1.0498586,0.0073451023,0.83099055,-0.0034314378,0.77402514,0.015380603,0.7946609,-0.0134069845,0.8262454,-0.0058999835,0.9424861,-0.0061998214,0.9202089,0.010456871,1.0359406,-0.013792672,1.1311893,-0.006465578,0.9238038,0.299777,0.27244174,23.487093874016352,12.062377368044686,1836.9065403158913,276.1357772119415,3191.8487548828125,781.0173441587135,0.14842334688094716,0.09367142081654684,0.16551278899074157,0.12822868779024002,-0.022912185065690215,0.24209226914340473,0.13299338580152226,0.13230613851882103,0.005257703121265507,0.0599132815304929,0.013245438132327361,0.06175330933408587,0.08938372576678241,[80.74951172],train/Happy/Happy38207.wav,happy
-234.14468,34.238846,152.24825,16.497353,-2.118612,12.852504,36.09379,11.816149,-6.6157527,9.123383,8.399075,6.016664,-3.7904842,8.076878,7.0504637,8.334866,2.5496297,7.2887793,7.2185698,6.4977546,-0.16654696,12.894827,-0.51868945,11.356557,3.7516823,11.133712,-0.12169116,5.3108883,0.033759207,1.6286172,-0.0031088898,1.5416251,-0.03390747,1.233177,0.012083148,1.3554335,0.023799662,0.992284,0.05675789,0.9349459,0.03682656,0.92192936,-0.0015248213,1.2638423,-0.025469441,0.8819012,-0.029083956,1.2314881,0.03629555,1.3923422,0.056385953,1.1560012,0.2212556,0.2867631,27.993755922080968,10.71331325862181,1525.956412360578,180.87740141269038,2157.067389609919,611.8600589896722,0.20799892545992152,0.13439705870316895,0.047297540164566824,0.3130862199587895,-0.18486061472588416,0.3462499701390273,0.27582055394129246,0.26671843727257516,-0.03709159347497331,0.11222472184433238,-0.028864975624583917,0.10711678705697701,0.05902878480278422,[71.77734375],train/Happy/Happy25322.wav,happy
-54.754967,44.172607,92.325005,14.564519,19.96606,8.609467,16.663666,7.5890536,16.540483,8.869779,19.345703,8.605403,2.836867,9.012155,-1.6780757,8.030594,-2.9555259,9.84861,0.9271921,11.586005,4.460865,9.290197,4.3022027,12.136514,1.0341086,9.198577,0.03761117,8.718575,0.0474601,2.8174725,-0.045500442,1.5302318,0.021885393,1.3626242,0.025558727,1.6146809,-0.007882531,1.5043267,-0.051561426,1.344958,-0.031019801,1.200431,0.0075061005,1.4353681,0.05454746,1.4530854,0.033129856,1.4551064,-0.05189631,1.5721308,-0.05292565,1.1643311,0.24156101,0.28800076,21.769820118691854,11.0101746604284,2761.2786800980075,318.72099323763996,5498.460951094838,1382.8605447012858,0.14627993153642188,0.10401830909428092,0.11194014452711833,0.07311735146659368,-0.03777374775773454,0.1498947292157167,-0.01722711791433552,0.1395944450525551,-0.01135083864366548,0.05018983564282159,-0.002838008328321423,0.05586865611180942,0.11103130437935035,[117.45383523],train/Happy/Happy11508.wav,happy
-178.01207,35.387173,190.7015,10.037187,-13.2800455,11.291404,15.849189,6.919893,-9.759,8.093758,9.026403,9.903284,6.6537294,5.0698795,15.359332,7.303152,3.661075,6.9050794,10.099048,8.078241,-0.29558972,7.132181,0.5449862,6.417301,-4.1079946,8.825831,0.19270055,3.8017852,0.082224466,1.4276867,0.046475884,1.1764507,0.03768514,1.0181322,-0.06758802,0.89428216,-0.016096959,0.90027064,0.021481251,0.76350206,0.0702431,0.9056174,0.028381526,0.98663676,-0.016435502,0.90148747,-0.019102313,0.99316275,-0.0059162593,0.822985,0.0386492,0.9487217,0.28485963,0.2808304,25.159502144966872,10.590691934705792,1202.2220487427517,103.52841717491928,1406.3779614087878,225.0602165148988,0.30188495193300097,0.07439958001162697,-0.06462461616043486,0.07610547344955507,-0.19897846128195246,0.13138943368501874,0.07028324786236438,0.10356320884005826,0.03557593713447444,0.03521558458113433,0.08010649797020451,0.06192199146055825,0.059612229915893274,[129.19921875],train/Happy/Happy27904.wav,happy
-219.35063,26.695538,186.95952,17.9784,5.7880225,11.288666,17.798788,11.197024,5.2921524,8.751693,26.110674,7.1007056,15.435868,8.127354,6.6337376,9.725372,-1.4501868,7.412751,1.0651007,10.603961,1.3161881,7.480166,0.8078653,11.956506,-3.9537587,8.346869,0.3475589,5.670762,0.008125607,2.3491092,-0.012897819,1.9439598,0.08736257,1.6489315,0.012238846,1.1447988,0.0074634794,1.0789316,-0.01944412,1.2572353,0.015522978,1.0893999,0.013271848,1.1842579,-0.05391735,1.055467,-0.0518682,0.95956254,0.029508077,1.0779302,0.0015954672,1.195039,0.3503752,0.27620193,24.612207641301225,10.91208641853029,1213.1432225432593,200.80129516495393,1414.0053256722383,293.62574379212214,0.2050049927406691,0.10455259259174994,-0.010455488170726774,0.03862696192307104,-0.23986575698350124,0.07599293390406298,0.06279013763766526,0.04342631217930349,0.02117620989407616,0.02394781132977674,0.06880428687734325,0.04713206460741797,0.05127975109011628,[129.19921875],train/Happy/Happy27910.wav,happy
