_HarmonicChangeDetectionFunction_Std,_HarmonicChangeDetectionFunction_PeriodAmp,_Zero-crossingrate_Mean,_Fluctuation_Mean,_Eventdensity_Mean,_HarmonicChangeDetectionFunction_Mean,_EntropyofSpectrum_Mean,_Pulseclarity_Mean,_Brightness_Mean,_AttackTime_Mean,_MFCC_Mean_1,_Rolloff_Mean,_MFCC_Mean_7,_Chromagram_Mean_6,_MFCC_Mean_3,_Spectralskewness_Mean,_Roughness_Mean,_Tempo_Mean,_Chromagram_Mean_7,_MFCC_Mean_6,_Chromagram_Mean_12,_Chromagram_Mean_1,_Chromagram_Mean_3,_HarmonicChangeDetectionFunction_Slope,_MFCC_Mean_9,emotion,source
0.6035714285714285,0.26190476190476186,0.2058829709143191,0.1335511435033928,0.23801502980046646,0.5319148936170213,0.7326732673267333,0.1289940828402367,0.6330409356725146,0.09032258064516129,0.3922087079146836,0.7008888023110875,0.6562707365627073,0.007,0.6556982343499198,0.14105827193569995,0.278016192234437,0.4965040683648852,0.765,0.3650145772594753,1.0,0.885,0.319,0.34800550206327374,0.31120689655172407,relax,turkish
0.6249999999999999,0.32275132275132257,0.15968626111711612,0.22789645639607942,0.1991448561803576,0.523936170212766,0.6584158415841586,0.1337278106508876,0.48538011695906436,0.2,0.4711792702273929,0.5605831460575773,0.6728599867285998,0.174,0.4827447833065811,0.14722036168787678,0.01829538850128728,0.7171021248177072,0.557,0.45072886297376097,0.908,1.0,0.354,0.44291609353507566,0.6224137931034482,relax,turkish
0.725,0.5767195767195765,0.05350990205831943,0.14496104548881628,0.05623218450375746,0.41755319148936176,0.4158415841584153,0.05562130177514794,0.33479532163742687,0.14838709677419354,0.44138903578353605,0.3867325252159678,0.827471798274718,0.0,0.4241573033707865,0.22839919624916277,0.07432213036169633,0.07934333728584864,0.047,0.5411078717201167,0.647,0.448,0.13,0.33837689133425036,0.761206896551724,relax,turkish
0.725,0.5767195767195765,0.05350990205831943,0.14496104548881628,0.05623218450375746,0.41755319148936176,0.4158415841584153,0.05562130177514794,0.33479532163742687,0.14838709677419354,0.44138903578353605,0.3867325252159678,0.827471798274718,0.0,0.4241573033707865,0.22839919624916277,0.07432213036169633,0.07934333728584864,0.047,0.5411078717201167,0.647,0.448,0.13,0.33837689133425036,0.761206896551724,relax,turkish
0.5357142857142856,0.693121693121693,0.3146136778173283,0.2749434531289269,0.31601451153148485,0.75,0.8465346534653468,0.15147928994082843,0.7777777777777778,0.1032258064516129,0.26441036488630354,0.5627788599479886,0.5540809555408095,0.004,0.5979133226324238,0.11694574681848624,0.09447624538780879,0.7954164451895163,0.477,0.38425655976676387,0.695,0.068,0.452,0.5337001375515819,0.7137931034482757,relax,turkish
0.532142857142857,0.6084656084656084,0.1637844235808428,0.2054787635084192,0.2511013215859031,0.651595744680851,0.6336633663366333,0.20118343195266272,0.4649122807017544,0.09032258064516129,0.3837475762383219,0.5309602625780435,0.42468480424684807,0.043,0.6356340288924558,0.1598124581379772,0.16870706808525263,0.4553093183955513,0.122,0.5737609329446064,1.0,0.744,0.514,0.4731774415405777,0.6249999999999999,relax,turkish
0.5249999999999999,0.6640211640211637,0.2492195048253795,0.31862276954008545,0.38520342057527857,0.7287234042553192,0.7673267326732676,0.20710059171597633,0.6871345029239767,0.08387096774193549,0.27763088313061873,0.8032858409736726,0.6721964167219641,0.061,0.630016051364366,0.06979236436704622,0.12830624795776044,0.43611917515094517,0.01,0.59533527696793,0.009,0.0,0.374,0.35900962861072905,0.6241379310344827,relax,turkish
0.5357142857142856,0.5608465608465607,0.18787947106756664,0.30625785373209347,0.2511013215859031,0.6835106382978723,0.8118811881188126,0.1076923076923077,0.6769005847953217,0.09032258064516129,0.34584875727128506,0.769459739141168,0.688122096881221,0.079,0.7411717495987159,0.09778968519758877,0.2308157724243672,0.80097722533426,0.03,0.5329446064139942,0.67,0.468,0.016,0.3686382393397524,0.4784482758620689,relax,turkish
0.46785714285714275,0.7169312169312168,0.13530239456353135,0.24855491329479767,0.4286084477844001,0.7446808510638299,0.6386138613861387,0.3053254437869823,0.5146198830409358,0.058064516129032254,0.3694694165344615,0.6964400360902641,0.7272727272727272,0.001,0.6721508828250402,0.13703951774949766,0.023755894602229443,0.5966253696964741,0.39,0.6653061224489796,0.501,0.138,0.289,0.40027510316368636,0.48620689655172405,relax,turkish
0.6928571428571428,0.4259259259259256,0.1638621312512569,0.12912792158833875,0.24242031614407877,0.6329787234042552,0.564356435643564,0.14674556213017753,0.4078947368421053,0.18709677419354842,0.4650096950467125,0.4520940158346363,0.8818845388188453,0.159,0.41693418940609955,0.1843268586738111,0.008640885417601756,0.4152253615188562,0.0,0.6384839650145773,0.57,0.492,0.247,0.4195323246217332,0.42327586206896545,relax,turkish
0.5428571428571428,0.6322751322751321,0.320161271764401,0.15632068358884144,0.3679709769370303,0.7234042553191489,0.7029702970297036,0.14792899408284027,0.5833333333333334,0.09032258064516129,0.35765908690287324,0.40231605870816023,0.6045122760451227,0.303,0.4799357945425361,0.16302746148693903,0.1559981184465591,0.5811151544888307,0.048,0.6501457725947521,0.075,0.762,0.856,0.32737276478679506,0.5301724137931034,relax,turkish
0.7178571428571429,0.5582010582010581,0.0893888341748329,0.16647398843930633,0.20342057527856958,0.6223404255319148,0.26732673267326756,0.221301775147929,0.1739766081871345,0.1096774193548387,0.6379340736823551,0.08321803662071527,0.6715328467153284,0.0,0.5497592295345104,0.36115204286671126,0.1713254948952347,0.36750896130623806,0.471,0.563265306122449,0.442,0.0,0.0,0.4869325997248969,0.40603448275862064,relax,turkish
0.5535714285714285,0.4179894179894177,0.05259375196978938,0.17315908519728573,0.24669603524229072,0.5186170212765957,0.4158415841584153,0.18816568047337281,0.3318713450292398,0.1096774193548387,0.44614842235148955,0.3446146635575235,0.6337093563370935,0.372,0.6974317817014446,0.20549229738780977,0.03060319997455696,0.8126575895108421,0.0,0.5760932944606414,0.003,1.0,0.0,0.29160935350756534,0.6249999999999999,relax,turkish
0.6642857142857141,0.3465608465608465,0.12966041748029042,0.14295049007288263,0.017362010883648613,0.48670212765957444,0.2772277227722775,0.2201183431952663,0.23099415204678364,0.3612903225806452,0.5869910100475939,0.13859708372363172,0.5620437956204379,0.361,0.5325040128410915,0.39383791024782316,0.03225366295058151,0.5527115617887175,0.0,0.3830903790087464,0.0,0.213,0.85,0.2585969738651994,0.9258620689655171,relax,turkish
0.7071428571428571,0.35978835978835977,0.30501761429447605,0.30118120130686094,0.12114537444933922,0.648936170212766,0.762376237623763,0.20591715976331362,0.6067251461988304,0.17419354838709677,0.3830424819319584,0.6332285957439436,0.6383543463835434,0.394,0.38081861958266455,0.14896182183523107,0.02430733133858574,0.5098472148396505,0.041,0.7364431486880466,0.082,0.084,0.686,0.6189821182943605,0.7741379310344827,relax,turkish
0.8285714285714284,0.4021164021164021,0.15383317263742832,0.18421713998492079,0.16455040165846074,0.6728723404255319,0.6287128712871288,0.07692307692307693,0.5409356725146199,0.11612903225806452,0.3893883306892297,0.691721995750553,0.7113470471134704,0.016,0.6721508828250402,0.11212324179504354,0.5550256918222701,0.5285603303757616,0.703,0.6816326530612244,0.236,0.003,0.399,0.2104539202200825,0.6413793103448275,relax,turkish
0.4464285714285714,0.5714285714285712,0.05775814371383299,0.2702689117868811,0.15586939621663645,0.5505319148936171,0.4752475247524748,0.25443786982248523,0.3830409356725146,0.41935483870967744,0.3846289441212762,0.4159613834551014,0.8082282680822825,0.051,0.6476725521669342,0.20830542531815138,0.018838617807148978,0.8130869144484878,0.163,0.7434402332361516,0.453,0.437,0.508,0.48968363136176063,0.6982758620689654,relax,turkish
0.6749999999999999,0.3280423280423279,0.30205238297408266,0.1387785875848203,0.060637470847369784,0.422872340425532,0.7128712871287135,0.24497041420118346,0.6769005847953217,0.08387096774193549,0.24731182795698925,0.6842182864054136,0.6695421366954213,0.001,0.6023274478330658,0.08935030140656394,0.005963467700939699,0.41621349034359617,0.721,0.8192419825072885,1.0,0.0,0.0,0.4594222833562586,0.4887931034482758,relax,turkish
0.632142857142857,0.3280423280423279,0.1033271889800518,0.17129932143754711,0.02163772998186059,0.39095744680851063,0.2722772277227725,0.03431952662721894,0.25000000000000006,0.37419354838709684,0.5078441741582937,0.16220310292287643,0.8765759787657597,0.63,0.7740770465489566,0.35204286671131946,0.007925043589150391,0.652962342069755,0.024,0.8204081632653061,0.252,0.034,0.025,0.8404401650618982,0.5612068965517241,relax,turkish
0.6071428571428571,0.5449735449735449,0.07496722437206033,0.24478512188992202,0.07359419538740608,0.6675531914893617,0.4851485148514847,0.09349112426035504,0.304093567251462,0.2645161290322581,0.4748810153358012,0.21702571294795187,0.6144658261446582,0.175,0.6243980738362761,0.30354989953114536,0.0321172144186087,0.0308432486949885,0.798,0.8326530612244898,0.726,0.012,0.225,0.42778541953232463,0.5456896551724137,relax,turkish
0.5607142857142856,0.626984126984127,0.05901313926648627,0.21432520733852722,0.2207825861622182,0.651595744680851,0.46039603960396036,0.18461538461538465,0.358187134502924,0.09032258064516129,0.45231799753216995,0.26541775572826554,0.650298606502986,0.326,0.7251203852327448,0.2651038178164769,0.02273689080988359,0.3629499393493341,0.635,0.7597667638483965,1.0,0.566,0.61,0.4030261348005502,0.34568965517241373,relax,turkish
0.5428571428571428,0.38888888888888884,0.10677567529799892,0.10867052023121387,0.1514641098730241,0.44680851063829796,0.3168316831683171,0.19763313609467456,0.1432748538011696,0.16774193548387095,0.7292437863564252,0.058758719750324526,0.8487060384870604,0.0,0.37520064205457465,0.42987273945077026,0.057698749341481934,0.3433100271224326,0.269,0.49795918367346936,0.739,0.532,0.014,0.2668500687757909,0.6439655172413792,relax,turkish
0.4178571428571428,0.5370370370370368,0.28788624130666274,0.15908519728575016,0.536797097693703,0.5478723404255319,0.6386138613861387,0.3680473372781065,0.5307017543859649,0.08387096774193549,0.39784946236559143,0.2504004511000554,0.5547445255474452,0.533,0.5762439807383628,0.2273275284661755,0.10403918432503886,0.4426135666680295,0.085,0.5988338192419825,0.366,1.0,0.199,0.29711141678129294,0.5689655172413792,relax,turkish
0.5928571428571429,0.5105820105820105,0.28906919884725835,0.15772807237999492,0.1298263798911635,0.5558510638297872,0.8465346534653468,0.07455621301775149,0.7280701754385966,0.2903225806451613,0.31693989071038253,0.7058879798952034,0.6337093563370935,0.774,0.6007223113964687,0.11105157401205626,0.023707932430276593,0.26925488271933046,0.962,0.5399416909620991,0.138,0.089,0.009,0.5199449793672627,0.4637931034482758,relax,turkish
0.632142857142857,0.5079365079365077,0.23464281319109384,0.7033425483789896,0.14718839077481213,0.675531914893617,0.762376237623763,0.2662721893491124,0.6710526315789475,0.49032258064516127,0.2760444209413009,0.6431359061314187,0.8042468480424685,0.264,0.7411717495987159,0.08600133958472875,0.06129873354217823,0.30730124981259627,0.099,0.48104956268221577,0.222,0.843,0.075,0.5900962861072903,0.471551724137931,relax,turkish
0.657142857142857,0.04761904761904767,0.13368087227360304,0.15973862779592862,0.008681005441824301,0.40691489361702127,0.5148514851485144,0.41301775147928993,0.4956140350877194,0.1806451612903226,0.5781773312180505,0.6707749172476382,0.570670205706702,0.0,0.33386837881219905,0.112926992632284,0.0028900414629129297,0.49841899388041594,0.955,0.5212827988338192,0.211,0.186,0.386,0.4965612104539202,0.5706896551724138,relax,turkish
0.6749999999999999,0.3042328042328042,0.13747920986307108,0.3001256597134958,0.06918890904379374,0.43617021276595747,0.6683168316831685,0.12544378698224853,0.533625730994152,0.49032258064516127,0.45055526176626126,0.6014774110555102,0.3921698739216988,0.164,0.591091492776886,0.1737441393168118,0.01712788151342966,0.24199615651960588,0.03,0.5626822157434402,0.004,0.0,0.282,0.5667125171939478,0.7741379310344827,relax,turkish
0.5357142857142856,0.5158730158730156,0.26239712488289646,0.15074139230962552,0.27701477066597563,0.6117021276595745,0.6336633663366333,0.12662721893491125,0.4707602339181287,0.21935483870967742,0.47999294905693635,0.25599758670132333,0.5945587259455872,0.186,0.4462279293739968,0.28184862692565305,0.20981424019968675,0.5855787709040354,0.014,0.4641399416909621,0.054,0.011,0.249,0.4167812929848693,0.4905172413793103,relax,turkish
0.6749999999999999,0.23809523809523792,0.16074281862729567,0.24498617743151546,0.19240735941953876,0.5345744680851063,0.6287128712871288,0.14082840236686392,0.45760233918128657,0.20645161290322583,0.48616252423761674,0.5198750191481202,0.6655607166556071,0.184,0.49197431781701445,0.16329537843268585,0.01836335628507073,0.760484387564569,0.576,0.44839650145772597,0.873,1.0,0.298,0.4016506189821183,0.6068965517241378,relax,turkish
0.5214285714285714,0.6746031746031744,0.24634432102005824,0.33058557426489066,0.3815755377040684,0.7127659574468086,0.7772277227722775,0.21065088757396452,0.7002923976608187,0.07096774193548387,0.2659968270756214,0.8050954383740286,0.6715328467153284,0.089,0.6264044943820224,0.06336235766912257,0.1327957124383096,0.43560125935315036,0.01,0.593002915451895,0.009,0.0,0.364,0.38239339752407153,0.6301724137931034,relax,turkish
0.6857142857142856,0.36243386243386233,0.12722813404539793,0.13887911535561698,0.012956724540036279,0.48670212765957444,0.26732673267326756,0.2248520710059172,0.2222222222222222,0.3870967741935485,0.5896351136964569,0.1369794618227203,0.5666887856668879,0.352,0.5349117174959872,0.41004688546550566,0.031424455988423416,0.5523299396219215,0.0,0.38367346938775515,0.0,0.196,0.834,0.2517193947730399,0.9336206896551724,relax,turkish
0.6392857142857141,0.46560846560846536,0.20605506172090135,0.2135209851721538,0.18618813164032133,0.5053191489361701,0.7673267326732676,0.13136094674556215,0.5921052631578948,0.1096774193548387,0.4033139432399084,0.7605542037973865,0.4890510948905109,0.055,0.5473515248796148,0.10046885465505692,0.1127808672484025,0.03167463984408009,0.626,0.6169096209912537,1.0,0.001,0.145,0.5295735900962861,0.4155172413793103,relax,turkish
0.5178571428571428,0.6825396825396823,0.14990143132192751,0.2592611208846443,0.34633324695516976,0.7579787234042554,0.5594059405940595,0.2828402366863905,0.33771929824561403,0.051612903225806445,0.5226511545919267,0.2130402676848367,0.6018579960185799,0.53,0.43459069020866775,0.2695244474212994,0.1878098625614467,0.4094260675198647,0.175,0.4209912536443149,0.188,0.647,0.664,0.35488308115543327,0.42155172413793096,relax,turkish
0.4357142857142856,0.6375661375661377,0.3651806936793648,0.1398843930635838,0.28569577610779995,0.5531914893617021,0.8168316831683171,0.24378698224852072,0.6535087719298246,0.16129032258064518,0.3643574828133263,0.6936246151192521,0.6045122760451227,0.069,0.4313804173354735,0.10435365036838581,0.043310097755626824,0.8049978874487194,0.341,0.5206997084548105,1.0,0.355,0.435,0.2613480055020633,0.5836206896551723,relax,turkish
0.5499999999999999,0.6005291005291005,0.14837996182652377,0.15712490575521487,0.3289712360715211,0.6702127659574468,0.5544554455445541,0.15147928994082843,0.39181286549707606,0.09677419354838711,0.4376872906751278,0.3178962686421721,0.7305905773059057,0.018,0.49197431781701445,0.20160750167448088,0.2585915125935326,0.39340475119597657,0.245,0.5580174927113702,1.0,0.185,0.07,0.3314993122420908,0.6318965517241378,relax,turkish
0.5607142857142856,0.38888888888888884,0.1805105827508315,0.17582307112339784,0.19473956983674529,0.5877659574468086,0.608910891089109,0.21301775147928995,0.4137426900584796,0.12258064516129034,0.553146483342147,0.6040968080001152,0.6980756469807564,0.0,0.4502407704654896,0.1874079035498995,0.10463678785792732,0.7043041528669365,0.4,0.6104956268221574,0.915,0.0,0.651,0.5378266850068776,0.23275862068965514,relax,turkish
0.3999999999999999,0.8015873015873014,0.38170107760194794,0.21482784619251066,0.48911635138636955,0.6037234042553192,0.8217821782178225,0.5195266272189349,0.6301169590643275,0.06451612903225808,0.3738762559492332,0.740482266180856,0.6330457863304578,0.378,0.4530497592295345,0.12431346282652378,0.17599911359750656,0.5957053876872334,0.156,0.565597667638484,0.383,1.0,0.951,0.10041265474552957,0.471551724137931,happy,turkish
0.3999999999999999,0.8015873015873014,0.38170107760194794,0.21482784619251066,0.48911635138636955,0.6037234042553192,0.8217821782178225,0.5195266272189349,0.6301169590643275,0.06451612903225808,0.3738762559492332,0.740482266180856,0.6330457863304578,0.378,0.4530497592295345,0.12431346282652378,0.17599911359750656,0.5957053876872334,0.156,0.565597667638484,0.383,1.0,0.951,0.10041265474552957,0.471551724137931,happy,turkish
0.44999999999999996,0.8253968253968251,0.33348863750438984,0.26021613470721283,0.5454781031355274,0.8617021276595744,0.7029702970297036,0.4650887573964497,0.6476608187134503,0.07741935483870967,0.2841530054644809,0.2982025387653518,0.6602521566025216,0.883,0.8041733547351524,0.1753516409912927,0.09459268830795099,0.40391299014597043,0.281,0.5457725947521865,0.614,0.42,0.442,0.4745529573590096,0.5249999999999999,happy,turkish
0.3107142857142856,0.8148148148148144,0.6602637324961803,0.26373460668509674,0.463202902306297,0.526595744680851,0.9504950495049513,0.8698224852071006,0.899122807017544,0.06451612903225808,0.20641635818790766,1.0000000000000002,0.630391506303915,0.084,0.4301765650080257,0.015405224380442069,0.3642650015158097,0.3388736694334273,0.02,0.5084548104956268,0.142,0.392,0.27,0.6024759284731774,0.5301724137931034,happy,turkish
0.5035714285714286,0.746031746031746,0.6669052369967219,0.20085448605177175,0.3809277014770666,0.7074468085106382,0.8415841584158423,0.5337278106508876,0.9020467836257311,0.12258064516129034,0.1434866913449674,0.45891267675703956,0.5938951559389515,1.0,0.6023274478330658,0.12739450770261218,0.19656154829072564,0.7902713606193181,0.839,0.4839650145772595,0.875,0.603,0.038,0.36176066024759285,0.4086206896551724,happy,turkish
0.3928571428571428,0.7777777777777777,0.3495484450628449,0.15425986428750937,0.4545218968644727,0.6223404255319148,0.7574257425742577,0.5029585798816568,0.6096491228070176,0.13548387096774195,0.35131323814560195,0.5172635309538601,0.617120106171201,0.786,0.5417335473515249,0.14186202277294038,0.2669294925294428,0.5591241771272026,0.112,0.5737609329446064,0.233,0.633,0.259,0.1994497936726272,0.5577586206896551,happy,turkish
0.4178571428571428,0.7222222222222223,0.4785815315214661,0.2034682080924855,0.2294635916040425,0.7074468085106382,0.8415841584158423,0.6994082840236686,0.6973684210526316,0.09677419354838711,0.2769257888242552,0.7017916238236793,0.6204379562043795,0.348,0.4570626003210273,0.09283322170127259,0.11753553432680859,0.981266440419239,0.138,0.5451895043731778,0.132,0.257,0.359,0.33700137551581844,0.6517241379310345,happy,turkish
0.2964285714285714,0.7698412698412698,0.6034327446782751,0.09017341040462423,0.5843482767556362,0.5505319148936171,0.7524752475247531,0.4769230769230769,0.763157894736842,0.08387096774193549,0.20906046183677063,0.31172499542657683,0.6755142667551426,0.259,0.5947030497592296,0.12310783657066307,0.09491893367011156,0.3662073571302013,0.135,0.4944606413994169,0.467,0.7,1.0,0.5433287482806053,0.5344827586206896,happy,turkish
0.3642857142857142,0.7619047619047614,0.47392774253881287,0.248755968836391,0.463202902306297,0.6037234042553192,0.8960396039603964,0.4946745562130177,0.7807017543859649,0.09032258064516129,0.2594747047417592,0.6781143317195402,0.6960849369608493,0.949,0.3960674157303371,0.09296718017414601,0.5122539502106488,0.39290046476128165,0.071,0.326530612244898,0.165,1.0,0.316,0.3314993122420908,0.49224137931034473,happy,turkish
0.3928571428571428,0.8015873015873014,0.42683722777719035,0.15727569741140984,0.5151593677118425,0.6702127659574468,0.8564356435643568,0.40473372781065087,0.7222222222222223,0.1096774193548387,0.29208531641107,0.7240968418947594,0.9190444591904445,0.117,0.5597913322632424,0.11279303415941058,0.022404746357055028,0.3310299709694566,0.358,0.5801749271137027,0.266,0.082,0.198,0.17331499312242088,0.5060344827586206,happy,turkish
0.3321428571428571,0.7619047619047614,0.425569558870564,0.18929379241015326,0.5570095879761597,0.5877659574468086,0.8069306930693072,0.6331360946745562,0.6213450292397661,0.1096774193548387,0.35413361537105587,0.5587398423164655,0.7425348374253483,0.761,0.4791332263242376,0.15056932350971197,0.05783237656922223,0.9616469722369871,0.345,0.5825072886297376,0.439,0.541,0.937,0.3892709766162311,0.5603448275862069,happy,turkish
0.36785714285714277,0.8280423280423279,0.3743431950926105,0.2176928876602161,0.38960870691889093,0.6303191489361701,0.8613861386138622,0.5538461538461539,0.7222222222222223,0.13548387096774195,0.30460074034902174,0.7287396549544036,0.550763105507631,0.12,0.471107544141252,0.1216342933690556,0.32718459998779137,0.3658461790080549,0.019,0.5282798833819242,0.595,0.745,0.506,0.18019257221458046,0.4594827586206896,happy,turkish
0.36071428571428565,0.7910052910052907,0.6335586411096255,0.16431264136717766,0.5151593677118425,0.5851063829787234,0.9257425742574261,0.5313609467455621,0.8157894736842105,0.09032258064516129,0.20906046183677063,0.795063376865041,0.670205706702057,0.449,0.3206260032102729,0.0771600803750837,0.1381236172403233,0.9927832522386228,0.056,0.5778425655976677,0.773,0.294,0.332,0.31911966987620355,0.5818965517241379,happy,turkish
0.3642857142857142,0.7751322751322749,0.46788055163774744,0.2848454385524001,0.34633324695516976,0.5372340425531915,0.7871287128712874,0.8840236686390532,0.77046783625731,0.12903225806451613,0.19301956636700157,0.5297743266334606,0.59721300597213,0.131,0.4610754414125201,0.09310113864701941,0.0520156166883736,0.4071363345190879,0.057,0.5172011661807581,0.379,0.329,0.313,0.6327372764786795,0.5663793103448275,happy,turkish
0.36785714285714277,0.8492063492063489,0.3686568612704637,0.16034179442070867,0.463202902306297,0.7234042553191489,0.7277227722772279,0.37514792899408284,0.6418128654970761,0.12258064516129034,0.3419707385862859,0.314116733343395,0.6270736562707365,0.85,0.5987158908507223,0.20991292699263225,0.09966154608497871,0.21590955554646923,0.523,0.5492711370262391,0.635,0.805,0.089,0.3466299862448418,0.4948275862068965,happy,turkish
0.33571428571428563,0.8492063492063489,0.30199135076942263,0.21653681829605426,0.45879761596268465,0.6037234042553192,0.7772277227722775,0.7597633136094675,0.5950292397660819,0.06451612903225808,0.3289264939185616,0.6322643872643887,0.6191108161911081,0.248,0.5256821829855538,0.13208305425318148,0.20031080513354255,0.9629826498207736,0.204,0.6594752186588921,0.472,0.458,0.408,0.29573590096286106,0.5784482758620689,happy,turkish
0.3821428571428571,0.7116402116402116,0.29896475373505416,0.1384267403870319,0.6536667530448302,0.601063829787234,0.7871287128712874,0.13846153846153847,0.6549707602339182,0.07741935483870967,0.3179975321699277,0.6595846945720646,0.35102853351028535,0.006,0.7315409309791332,0.13288680509042194,0.10349775039459785,0.3141295607256272,0.013,0.6530612244897959,0.138,0.177,0.432,0.25722145804676755,0.3517241379310344,happy,turkish
0.44285714285714284,0.7910052910052907,0.34998700981217745,0.17466700175923594,0.26833376522415137,0.7553191489361704,0.7871287128712874,0.4260355029585799,0.6666666666666667,0.08387096774193549,0.305482108231976,0.579077099676711,0.8852023888520238,0.351,0.5264847512038524,0.1461486939048895,0.10122352270098328,0.6558585817284759,0.952,0.37609329446064144,0.72,0.255,0.554,0.5048143053645117,0.48189655172413787,happy,turkish
0.44999999999999996,0.7857142857142856,0.44608438385988336,0.3710480020105553,0.281420057009588,0.7553191489361704,0.9158415841584162,1.0,0.7660818713450293,0.2709677419354839,0.34708267230742107,0.8572670164531193,0.7060384870603849,0.787,0.3162118780096308,0.06470194239785665,0.19516602862443977,0.4683798776083193,0.442,0.47988338192419827,0.381,0.411,0.218,0.24896836313617607,0.4112068965517241,happy,turkish
0.2964285714285714,0.7962962962962958,0.5078743216837417,0.12359889419452119,0.536797097693703,0.5851063829787234,0.8415841584158423,0.6177514792899409,0.6915204678362574,0.12258064516129034,0.29102767495152476,0.633539484953932,0.5620437956204379,0.51,0.5345104333868379,0.11694574681848624,0.10409997060713953,0.6968011884804621,0.284,0.5469387755102041,0.518,0.628,0.703,0.3218707015130674,0.4784482758620689,happy,turkish
0.41428571428571415,0.7857142857142856,0.5740288959140772,0.10113093742146262,0.5671158331173879,0.7287234042553192,0.6633663366336631,0.3905325443786983,0.7967836257309941,0.058064516129032254,0.2526000352547153,0.23465055139524954,0.5753151957531519,0.534,0.7608346709470306,0.0711319490957803,0.16242735782806766,0.6753622003243789,0.187,0.611661807580175,0.761,1.0,0.541,0.48968363136176063,0.8293103448275861,happy,turkish
0.5607142857142856,0.7010582010582009,0.5866402171545851,0.1552148781100779,0.43715988598082406,0.7792553191489362,0.8613861386138622,0.2591715976331361,0.8026315789473685,0.13548387096774195,0.28150890181561783,0.6636929137691061,0.524220305242203,0.063,0.5156500802568218,0.14239785666443402,0.031112317147425454,0.503659483992313,0.188,0.5032069970845481,0.75,1.0,0.595,0.14718019257221457,0.3517241379310344,happy,turkish
0.40714285714285703,0.8492063492063489,0.8378481045164831,0.1840160844433274,0.3246955169733092,0.6276595744680851,0.8564356435643568,0.4307692307692308,0.8918128654970761,0.14838709677419354,0.1325577295963335,0.4850172961545491,0.6794956867949569,0.835,0.5156500802568218,0.0626925653047555,0.10661067489187992,0.5787027572201551,1.0,0.5766763848396501,0.819,0.605,0.456,0.4264099037138927,0.518103448275862,happy,turkish
0.3214285714285714,0.8227513227513223,0.7385687180935806,0.19110329228449352,0.5497538222337394,0.6143617021276596,0.8712871287128721,0.463905325443787,0.899122807017544,0.1032258064516129,0.1600564075445091,0.48915922169234644,0.6423357664233577,0.758,0.5818619582664526,0.12016075016744807,0.4202655821915172,0.37198620708454294,0.867,0.4425655976676385,0.745,0.61,0.525,0.5144429160935351,0.4155172413793103,happy,turkish
0.3321428571428571,0.6111111111111112,0.48944326289505424,0.11319426991706455,0.5194350868100545,0.48670212765957444,0.8465346534653468,0.6686390532544378,0.7383040935672516,0.09677419354838711,0.2568306010928962,0.5289328920878319,0.5275381552753815,0.03,0.45064205457463885,0.13034159410582719,0.8297478831241378,0.6682953755571002,0.03,0.4880466472303207,0.186,0.197,0.239,0.547455295735901,0.6224137931034482,happy,turkish
0.41428571428571415,0.7089947089947088,0.3001030210274288,0.15933651671274185,0.363565690593418,0.5930851063829787,0.7425742574257432,0.5893491124260355,0.5921052631578948,0.11612903225806452,0.37493389740877847,0.46659659262789605,0.7120106171201062,0.014,0.6063402889245586,0.19370395177494976,0.21269735664311987,0.8014406236796554,0.104,0.48862973760932943,0.408,0.142,0.881,0.21870701513067398,0.4422413793103448,happy,turkish
0.46071428571428563,0.7222222222222223,0.28505941635202836,0.21533048504649405,0.23853329878206792,0.6436170212765957,0.6336633663366333,0.9431952662721894,0.4605263157894737,0.12903225806451613,0.3969680944826371,0.3610792694988592,0.5786330457863305,0.139,0.47070626003210275,0.17026121902210314,0.11808620161655602,0.3447615542925679,0.176,0.5527696793002915,0.281,0.277,0.473,0.3342503438789546,0.6698275862068965,happy,turkish
0.46785714285714275,0.7195767195767195,0.3469327315046573,0.2607187735611962,0.5843482767556362,0.651595744680851,0.7475247524752477,0.3526627218934911,0.5964912280701755,0.07741935483870967,0.3939714436805923,0.7704279019958954,0.6622428666224286,0.08,0.7154895666131622,0.1362357669122572,0.3631518687549789,0.5027190579384224,0.549,0.43323615160349854,1.0,0.298,0.176,0.2696011004126547,0.4284482758620689,happy,turkish
0.2571428571428571,0.8386243386243386,0.7869645883144338,0.1732596129680824,0.3938844260171029,0.47340425531914887,0.8663366336633667,0.4284023668639053,0.8567251461988304,0.1032258064516129,0.19301956636700157,0.5221478433543948,0.7252820172528202,0.279,0.4486356340288925,0.09042196918955123,0.22839201560642905,0.5394706355372012,0.531,0.5848396501457725,0.375,0.189,0.578,0.4442916093535076,0.5034482758620689,happy,turkish
0.375,0.7777777777777777,0.6635511338149429,0.1443076149786378,0.41992744234257584,0.6196808510638298,0.9059405940594063,0.6520710059171598,0.8216374269005848,0.1096774193548387,0.21998942358540452,0.8364328259461996,0.5852687458526874,0.014,0.4911717495987159,0.057736101808439376,0.21904939488153854,0.4058892477954505,0.261,0.45364431486880463,1.0,0.458,0.338,0.16231086657496557,0.45517241379310336,happy,turkish
